split,image,sha1,width_height,label,visible_count,visible_indices,stem_tokens,pitch_end,camera_angle,venue,review_notes
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_7_1_png.rf.58a0ea4e0d52eba65a5658b08ebff81b.jpg,395505deba9761c059eac6eed89cfa6eaaa46b4d,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_7_1_png.rf.58a0ea4e0d52eba65a5658b08ebff81b.txt,12,"13,14,15,17,18,19,21,22,24,25,30,31",2|e|57|b|9|7|1|png|rf|58|a|0|ea|4|e|0|d|52|eba|65|a|5658|b|08|ebff|81|b,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_7_9_png.rf.65107ea78b7d90947f0ad860d113c092.jpg,367032bc9e3448fa0b9afe23c4b27521db7fe4a5,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_7_9_png.rf.65107ea78b7d90947f0ad860d113c092.txt,17,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,30,31",2|e|57|b|9|7|9|png|rf|65107|ea|78|b|7|d|90947|f|0|ad|860|d|113|c|092,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_8_10_png.rf.7794fa303b80b215ace8020352a004d0.jpg,04f4d1a0f7faa414aaf445e848d38f6af1771e0a,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_8_10_png.rf.7794fa303b80b215ace8020352a004d0.txt,18,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",2|e|57|b|9|8|10|png|rf|7794|fa|303|b|80|b|215|ace|8020352|a|004|d|0,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_8_12_png.rf.195a965726512fb81c17136ead23005a.jpg,4946a2d383d755be20d10c7ba93f60b31ca0f2ad,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_8_12_png.rf.195a965726512fb81c17136ead23005a.txt,16,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,30,31",2|e|57|b|9|8|12|png|rf|195|a|965726512|fb|81|c|17136|ead|23005|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_8_1_png.rf.9fdb24fea584e47638173e0627302564.jpg,ef3c367b87514522a9a3bd0a155d0c78eff0395d,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_8_1_png.rf.9fdb24fea584e47638173e0627302564.txt,12,"0,9,10,11,13,14,15,16,17,18,30,31",2|e|57|b|9|8|1|png|rf|9|fdb|24|fea|584|e|47638173|e|0627302564,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_8_2_png.rf.064f16b91d5e38570228d5bffe8a0e51.jpg,ffcab6a58b65fa05150b754eb33e541293e33fdb,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_8_2_png.rf.064f16b91d5e38570228d5bffe8a0e51.txt,12,"0,9,10,13,14,15,16,17,18,24,30,31",2|e|57|b|9|8|2|png|rf|064|f|16|b|91|d|5|e|38570228|d|5|bffe|8|a|0|e|51,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_8_6_png.rf.a245622b452fc4297661738d87e7471e.jpg,8666ee4a5a08f4a6455d9b8d75a432797cc36bb4,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_8_6_png.rf.a245622b452fc4297661738d87e7471e.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31",2|e|57|b|9|8|6|png|rf|a|245622|b|452|fc|4297661738|d|87|e|7471|e,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_10_png.rf.50d1fd46f0a7d45751fa635a34f3c058.jpg,2bfca7dbc0f9cfc75d4ce6323f6dc9ee20f33976,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_10_png.rf.50d1fd46f0a7d45751fa635a34f3c058.txt,22,"0,1,6,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,30,31",2|e|57|b|9|9|10|png|rf|50|d|1|fd|46|f|0|a|7|d|45751|fa|635|a|34|f|3|c|058,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_11_png.rf.d5df880674a3b50d32492e78ead5f6a3.jpg,e7bfc7aa4262f3c70707940508dc0fca54f84e82,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_11_png.rf.d5df880674a3b50d32492e78ead5f6a3.txt,22,"0,1,2,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,26,30,31",2|e|57|b|9|9|11|png|rf|d|5|df|880674|a|3|b|50|d|32492|e|78|ead|5|f|6|a|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_12_png.rf.acf9061cceaeb88bee8a31fa14b5b79c.jpg,64ce1e16764007bced44441d6a25511ef9fe5bd6,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_12_png.rf.acf9061cceaeb88bee8a31fa14b5b79c.txt,22,"0,1,2,6,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,30,31",2|e|57|b|9|9|12|png|rf|acf|9061|cceaeb|88|bee|8|a|31|fa|14|b|5|b|79|c,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_1_png.rf.8c5bb2c8c656d59e072301e807e23a9d.jpg,13b52182ccc1f7f23f9abd182b186456c11394f7,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_1_png.rf.8c5bb2c8c656d59e072301e807e23a9d.txt,16,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,30,31",2|e|57|b|9|9|1|png|rf|8|c|5|bb|2|c|8|c|656|d|59|e|072301|e|807|e|23|a|9|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_2_png.rf.f2e553a33ee059371e9c537967daed2a.jpg,ce51ea7721a0dfc7caa28ae18c51a64ff7b36de1,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_2_png.rf.f2e553a33ee059371e9c537967daed2a.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",2|e|57|b|9|9|2|png|rf|f|2|e|553|a|33|ee|059371|e|9|c|537967|daed|2|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_3_png.rf.4e2f54384e97ae0812ce3542d8f370e0.jpg,17c6afafd361d6dab20ff8ed53a36e35ade8e195,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_3_png.rf.4e2f54384e97ae0812ce3542d8f370e0.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",2|e|57|b|9|9|3|png|rf|4|e|2|f|54384|e|97|ae|0812|ce|3542|d|8|f|370|e|0,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_6_png.rf.d35a51475b4c29e2f80577cf43e1c789.jpg,26571d057ad700149b6909f2b5d37d6da559f28b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_6_png.rf.d35a51475b4c29e2f80577cf43e1c789.txt,21,"0,1,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,26,30,31",2|e|57|b|9|9|6|png|rf|d|35|a|51475|b|4|c|29|e|2|f|80577|cf|43|e|1|c|789,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\2e57b9_9_8_png.rf.aed9f1dd5f28987cdf347c68b2a0d603.jpg,d129cac5bee5cff5056c0ff665f262c84e154592,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\2e57b9_9_8_png.rf.aed9f1dd5f28987cdf347c68b2a0d603.txt,21,"0,1,2,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,30,31",2|e|57|b|9|9|8|png|rf|aed|9|f|1|dd|5|f|28987|cdf|347|c|68|b|2|a|0|d|603,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_10_png.rf.22cc48540aff569e95ee25a4a2d81c9a.jpg,222de6f645985b0786f7419054df2692b6e2a079,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_10_png.rf.22cc48540aff569e95ee25a4a2d81c9a.txt,16,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|0|10|png|rf|22|cc|48540|aff|569|e|95|ee|25|a|4|a|2|d|81|c|9|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_11_png.rf.fd80df4945daff60271a98c24e0a76b7.jpg,2998635b0ebce1027dc9f4af1d29088bef54f3e7,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_11_png.rf.fd80df4945daff60271a98c24e0a76b7.txt,12,"17,18,19,20,21,22,23,24,25,26,27,31",42|ba|34|0|11|png|rf|fd|80|df|4945|daff|60271|a|98|c|24|e|0|a|76|b|7,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_12_png.rf.0efa26436ba9243094284ff7781d8db9.jpg,9a99be7c5ca3d3fd70691a05db2896270e777fc8,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_12_png.rf.0efa26436ba9243094284ff7781d8db9.txt,12,"17,18,19,20,21,22,23,24,25,26,27,31",42|ba|34|0|12|png|rf|0|efa|26436|ba|9243094284|ff|7781|d|8|db|9,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_13_png.rf.6a33623b6a22b5b68fedc0afc8a118b9.jpg,07fe658436f4f7a1d9791db5944903bcc9952d7a,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_13_png.rf.6a33623b6a22b5b68fedc0afc8a118b9.txt,14,"13,14,15,17,18,19,20,21,22,23,24,25,26,31",42|ba|34|0|13|png|rf|6|a|33623|b|6|a|22|b|5|b|68|fedc|0|afc|8|a|118|b|9,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_15_png.rf.557dae2dfbadc4c0ecfee8d018336d4a.jpg,7b159c73596cd4d3ea9ff2fbc703795ca5762db0,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_15_png.rf.557dae2dfbadc4c0ecfee8d018336d4a.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|0|15|png|rf|557|dae|2|dfbadc|4|c|0|ecfee|8|d|018336|d|4|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_1_png.rf.c79e9f031f12e557df3457749764fc64.jpg,dd02dbd5602978ac2c1ec54a09b6d87d6bfef7f9,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_1_png.rf.c79e9f031f12e557df3457749764fc64.txt,9,"9,10,13,14,15,16,17,30,31",42|ba|34|0|1|png|rf|c|79|e|9|f|031|f|12|e|557|df|3457749764|fc|64,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_2_png.rf.30efb7d879dce7896be8f15580fc9964.jpg,40b7993f1544e2b33f2ef1fb0d6df25a85ce4645,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_2_png.rf.30efb7d879dce7896be8f15580fc9964.txt,8,"9,13,14,15,16,17,30,31",42|ba|34|0|2|png|rf|30|efb|7|d|879|dce|7896|be|8|f|15580|fc|9964,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_5_png.rf.a8c6291d4938dbd9c43ce4a77380fe6c.jpg,e41ce6ab7887cdeaaecaa2a14052795cd6bcb26b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_5_png.rf.a8c6291d4938dbd9c43ce4a77380fe6c.txt,13,"13,14,15,16,17,18,19,21,22,24,25,30,31",42|ba|34|0|5|png|rf|a|8|c|6291|d|4938|dbd|9|c|43|ce|4|a|77380|fe|6|c,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_7_png.rf.f3062e5c8876e6c137bdd993d2b0dd2b.jpg,f256dd6d17a66f3ce6dc162b8fd372fb274fa460,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_7_png.rf.f3062e5c8876e6c137bdd993d2b0dd2b.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|0|7|png|rf|f|3062|e|5|c|8876|e|6|c|137|bdd|993|d|2|b|0|dd|2|b,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_8_png.rf.295bb3ea5e66530e87a40d876f40d446.jpg,6ffeee1dc64f801d0b8f2c986098785b70723371,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_8_png.rf.295bb3ea5e66530e87a40d876f40d446.txt,16,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,31",42|ba|34|0|8|png|rf|295|bb|3|ea|5|e|66530|e|87|a|40|d|876|f|40|d|446,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_0_9_png.rf.f6f7fdd2fcc7003f51a1aa8d5df70199.jpg,1ed255b648ba08ca1d1a9802cc8cb80b3177cbf1,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_0_9_png.rf.f6f7fdd2fcc7003f51a1aa8d5df70199.txt,16,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|0|9|png|rf|f|6|f|7|fdd|2|fcc|7003|f|51|a|1|aa|8|d|5|df|70199,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_10_png.rf.e7a5a26b1e5c6f3b493472a1d1ce4514.jpg,47afa9e7e1ae557c56db068d6fedf0ad258d733b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_10_png.rf.e7a5a26b1e5c6f3b493472a1d1ce4514.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|1|10|png|rf|e|7|a|5|a|26|b|1|e|5|c|6|f|3|b|493472|a|1|d|1|ce|4514,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_1_png.rf.6d9aba20aa290b1ecf1019e14439a3f3.jpg,ad573023f11a068bba8e445ad78264b9a5129b2e,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_1_png.rf.6d9aba20aa290b1ecf1019e14439a3f3.txt,14,"0,1,6,8,9,10,11,13,14,15,16,17,30,31",42|ba|34|1|1|png|rf|6|d|9|aba|20|aa|290|b|1|ecf|1019|e|14439|a|3|f|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_2_png.rf.4fb4ca25b673315e492bf72fa865e89c.jpg,c4fe2be36aa4433df70f54cb3b4de2a35ab2f7ef,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_2_png.rf.4fb4ca25b673315e492bf72fa865e89c.txt,13,"9,10,13,14,15,16,17,18,19,24,25,30,31",42|ba|34|1|2|png|rf|4|fb|4|ca|25|b|673315|e|492|bf|72|fa|865|e|89|c,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_5_png.rf.7cd0bfa99dc4530fd72096f4d2c02359.jpg,effbc42d1f2e59ae63a9a4893b7927062072f8d9,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_5_png.rf.7cd0bfa99dc4530fd72096f4d2c02359.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|1|5|png|rf|7|cd|0|bfa|99|dc|4530|fd|72096|f|4|d|2|c|02359,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_6_png.rf.5b11c38506cd57426cae7cbbbd799a69.jpg,32395a49a59ef8bb92c398c04db77662d87e8012,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_6_png.rf.5b11c38506cd57426cae7cbbbd799a69.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|1|6|png|rf|5|b|11|c|38506|cd|57426|cae|7|cbbbd|799|a|69,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_1_8_png.rf.157ff9e89edf8411e62eb4b035539fc9.jpg,df8e3fe903b4fedf18a510c46b4fbe9a0770d859,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_1_8_png.rf.157ff9e89edf8411e62eb4b035539fc9.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|1|8|png|rf|157|ff|9|e|89|edf|8411|e|62|eb|4|b|035539|fc|9,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_10_png.rf.f07bc47c63098c0d12a1ce3023e9a46f.jpg,e3f90332c73815f5b60dc938820a2d31cb2b07bb,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_10_png.rf.f07bc47c63098c0d12a1ce3023e9a46f.txt,18,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,30,31",42|ba|34|2|10|png|rf|f|07|bc|47|c|63098|c|0|d|12|a|1|ce|3023|e|9|a|46|f,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_11_png.rf.ba7302b8f62758c48b0e6f812034aff2.jpg,b661e756ea7ec52d292425132a5130a1b6af2911,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_11_png.rf.ba7302b8f62758c48b0e6f812034aff2.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|11|png|rf|ba|7302|b|8|f|62758|c|48|b|0|e|6|f|812034|aff|2,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_12_png.rf.74c9022969cef03d9b3488c3a42ce582.jpg,6615d79a9d1f4a92df82a41285e10007ce4fe3a8,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_12_png.rf.74c9022969cef03d9b3488c3a42ce582.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|12|png|rf|74|c|9022969|cef|03|d|9|b|3488|c|3|a|42|ce|582,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_13_png.rf.1ac5a224f9a2d5916fe6ec723bfb2c00.jpg,cbbde849662783344b24854434fd7cdb0deee485,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_13_png.rf.1ac5a224f9a2d5916fe6ec723bfb2c00.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|13|png|rf|1|ac|5|a|224|f|9|a|2|d|5916|fe|6|ec|723|bfb|2|c|00,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_14_png.rf.be950e3c54158eeb6dab0af3e27001e5.jpg,ce3b6b3ef6f34a4aeef46589d7b178c6a6cb3761,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_14_png.rf.be950e3c54158eeb6dab0af3e27001e5.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|14|png|rf|be|950|e|3|c|54158|eeb|6|dab|0|af|3|e|27001|e|5,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_15_png.rf.222a44a235191a3f1222dc97bdec0022.jpg,d4e14b6d6bd164afe6c925c8cfa7d57eb40787cf,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_15_png.rf.222a44a235191a3f1222dc97bdec0022.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|15|png|rf|222|a|44|a|235191|a|3|f|1222|dc|97|bdec|0022,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_1_png.rf.fe15d96e640d1dd3fd60a0dfdbcca101.jpg,e9712280d578e4bab198c121e1b169def8949fac,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_1_png.rf.fe15d96e640d1dd3fd60a0dfdbcca101.txt,18,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",42|ba|34|2|1|png|rf|fe|15|d|96|e|640|d|1|dd|3|fd|60|a|0|dfdbcca|101,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_2_png.rf.730a357076a114ef1c222bb25151caf8.jpg,a6697bfaae7da10287eef5954595f8c5c583bfb1,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_2_png.rf.730a357076a114ef1c222bb25151caf8.txt,18,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",42|ba|34|2|2|png|rf|730|a|357076|a|114|ef|1|c|222|bb|25151|caf|8,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_3_png.rf.841abd5a0763c6ec21049a1c0a295659.jpg,8a83ea773fb7878f28b9210eb978a164e63412ff,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_3_png.rf.841abd5a0763c6ec21049a1c0a295659.txt,18,"9,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|2|3|png|rf|841|abd|5|a|0763|c|6|ec|21049|a|1|c|0|a|295659,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_4_png.rf.68b7a7302c925d13efed51466005862a.jpg,0c965359ef62c9c9e5b93024832b7fc09109e0ea,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_4_png.rf.68b7a7302c925d13efed51466005862a.txt,17,"0,9,10,13,14,15,16,17,18,19,21,22,24,25,26,30,31",42|ba|34|2|4|png|rf|68|b|7|a|7302|c|925|d|13|efed|51466005862|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_5_png.rf.fd4ccce2097df46ebf3a25b0c41efad7.jpg,304f73f1cb4e0b15ac561398181a6ffadefda68a,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_5_png.rf.fd4ccce2097df46ebf3a25b0c41efad7.txt,17,"0,1,2,6,8,9,10,11,13,14,15,16,17,18,24,30,31",42|ba|34|2|5|png|rf|fd|4|ccce|2097|df|46|ebf|3|a|25|b|0|c|41|efad|7,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_6_png.rf.415816fb8f48d7d16e5e92a897ac02be.jpg,fa34d4857e5fc44611f53d99aad8fcc10993a872,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_6_png.rf.415816fb8f48d7d16e5e92a897ac02be.txt,18,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,30,31",42|ba|34|2|6|png|rf|415816|fb|8|f|48|d|7|d|16|e|5|e|92|a|897|ac|02|be,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_7_png.rf.860975efb83f1d9765ec9052d80ffafb.jpg,d0aec1eca191ffdb02ce1bcd0271b56342e1bc0e,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_7_png.rf.860975efb83f1d9765ec9052d80ffafb.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|7|png|rf|860975|efb|83|f|1|d|9765|ec|9052|d|80|ffafb,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_2_8_png.rf.9d3a45a748d58b4fd634d9dde7e4c9c6.jpg,935b249e05b73d58b46c63d74a1636f007b42155,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_2_8_png.rf.9d3a45a748d58b4fd634d9dde7e4c9c6.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|2|8|png|rf|9|d|3|a|45|a|748|d|58|b|4|fd|634|d|9|dde|7|e|4|c|9|c|6,human_metadata_required,human_metadata_required,human_metadata_required,
